,num-cells,cluster-size,max-divisions,num-matrix-diff,cycles-diff-matrix,num-diff-ind,cycles-diff-ind,undiff-num-inhibition,Num Cysts,Num Differentiated,Num Pluripotent,Num Differentiated Cysts,Num Pluripotent Cysts,Num Asymmetric Cysts
580,37.5,2.5,1.5,4.7,7.0,1.5,9.8,4.6,25,0.0,148.0,0,25,0
581,37.5,1.0,1.5,4.7,7.0,3.9,9.0,4.6,10,0.0,144.0,0,10,0
582,37.5,1.5,1.5,4.7,7.0,3.9,9.0,4.6,10,0.0,141.0,0,10,0
583,37.5,2.0,1.5,4.7,7.0,3.9,9.0,4.6,10,0.0,128.0,0,10,0
584,37.5,2.5,1.5,4.7,7.0,3.9,9.0,4.6,10,0.0,148.0,0,10,0
585,37.5,1.0,1.5,4.7,7.0,3.9,9.8,3.3,2,0.0,144.0,0,2,0
586,37.5,1.5,1.5,4.7,7.0,3.9,9.8,3.3,2,0.0,141.0,0,2,0
587,37.5,2.0,1.5,4.7,7.0,3.9,9.8,3.3,2,0.0,128.0,0,2,0
588,37.5,2.5,1.5,4.7,7.0,3.9,9.8,3.3,2,0.0,148.0,0,2,0
589,37.5,1.0,1.5,4.7,7.0,3.9,9.8,4.6,1,0.0,144.0,0,1,0
590,37.5,1.5,1.5,4.7,7.0,3.9,9.8,4.6,1,0.0,141.0,0,1,0
591,37.5,2.0,1.5,4.7,7.0,3.9,9.8,4.6,1,0.0,128.0,0,1,0
592,37.5,2.5,1.5,4.7,7.0,3.9,9.8,4.6,1,0.0,148.0,0,1,0
593,83.2,1.0,1.4,2.2,6.8,2.5,8.0,4.5,25,174.0,150.0,0,25,0
594,83.2,1.5,1.4,2.2,6.8,2.5,8.0,4.5,25,68.0,230.0,0,25,0
595,15.0,1.0,1.4,2.2,6.8,2.5,8.0,4.5,10,33.0,22.0,0,10,0
596,15.0,1.5,1.4,2.2,6.8,2.5,8.0,4.5,10,20.0,55.0,0,10,0
597,15.0,2.5,1.4,2.2,6.8,2.5,8.0,4.5,10,21.0,127.0,0,10,0
598,83.2,1.0,1.8,2.2,6.8,2.5,8.0,4.5,2,174.0,150.0,0,2,0
599,83.2,1.5,1.8,2.2,6.8,2.5,8.0,4.5,2,68.0,230.0,0,2,0
600,83.2,1.0,1.4,3.7,6.8,2.5,8.0,4.5,1,9.0,315.0,0,1,0
601,83.2,1.5,1.4,3.7,6.8,2.5,8.0,4.5,1,0.0,298.0,0,1,0
602,83.2,2.0,1.4,3.7,6.8,2.5,8.0,4.5,1,0.0,330.0,0,1,0
603,83.2,2.5,1.4,3.7,6.8,2.5,8.0,4.5,1,0.0,241.0,0,1,0
604,83.2,1.0,1.4,2.2,8.0,2.5,8.0,4.5,11,171.0,153.0,0,11,0
605,83.2,1.5,1.4,2.2,8.0,2.5,8.0,4.5,11,68.0,230.0,0,11,0
606,83.2,1.0,1.4,2.2,6.8,4.9,8.0,4.5,5,173.0,151.0,0,5,0
607,83.2,1.5,1.4,2.2,6.8,4.9,8.0,4.5,5,68.0,230.0,0,5,0
608,83.2,1.0,1.4,2.2,6.8,2.5,6.8,4.5,3,174.0,150.0,0,3,0
609,83.2,1.5,1.4,2.2,6.8,2.5,6.8,4.5,3,68.0,230.0,0,3,0
610,83.2,1.0,1.4,2.2,6.8,2.5,8.0,3.4,1,174.0,150.0,0,1,0
611,83.2,1.5,1.4,2.2,6.8,2.5,8.0,3.4,1,68.0,230.0,0,1,0
612,83.2,1.0,1.8,3.7,8.0,4.9,6.8,3.4,11,9.0,315.0,0,11,0
613,83.2,1.5,1.8,3.7,8.0,4.9,6.8,3.4,11,0.0,298.0,0,11,0
614,83.2,2.0,1.8,3.7,8.0,4.9,6.8,3.4,11,0.0,330.0,0,11,0
615,83.2,2.5,1.8,3.7,8.0,4.9,6.8,3.4,11,0.0,241.0,0,11,0
616,15.0,1.0,1.4,3.7,8.0,4.9,6.8,3.4,5,7.0,48.0,0,5,0
