,num-cells,cluster-size,max-divisions,num-matrix-diff,cycles-diff-matrix,num-diff-ind,cycles-diff-ind,undiff-num-inhibition,Num Cysts,Num Differentiated,Num Pluripotent,Num Differentiated Cysts,Num Pluripotent Cysts,Num Asymmetric Cysts
72,72.0,1.0,2.0,5.0,12.0,4.0,18.0,1.0,25,0.0,294.0,0,25,0
73,72.0,1.0,2.0,4.0,13.0,5.0,10.0,1.0,20,8.0,286.0,0,20,0
74,24.0,1.0,2.0,4.0,13.0,5.0,10.0,1.0,9,3.0,100.0,0,9,0
75,24.0,1.0,2.0,4.0,13.0,5.0,10.0,1.0,9,3.0,100.0,0,9,0
76,24.0,1.0,2.0,5.0,13.0,5.0,10.0,1.0,11,0.0,103.0,0,11,0
77,24.0,1.0,2.0,4.0,12.0,5.0,10.0,1.0,9,3.0,100.0,0,9,0
78,24.0,1.0,2.0,4.0,13.0,4.0,10.0,1.0,9,3.0,100.0,0,9,0
79,24.0,1.0,2.0,4.0,13.0,5.0,18.0,1.0,9,3.0,100.0,0,9,0
80,24.0,1.0,2.0,4.0,13.0,5.0,10.0,6.0,9,3.0,100.0,0,9,0
81,24.0,1.0,2.0,4.0,13.0,5.0,10.0,1.0,9,3.0,100.0,0,9,0
82,27.0,2.0,1.0,1.0,17.0,2.0,13.0,3.0,3,80.0,0.0,3,0,0
83,27.0,2.0,1.0,1.0,18.0,3.0,15.0,4.0,3,80.0,0.0,3,0,0
84,69.0,2.0,1.0,1.0,18.0,3.0,15.0,4.0,5,128.0,0.0,5,0,0
85,69.0,2.0,1.0,1.0,18.0,3.0,15.0,4.0,5,128.0,0.0,5,0,0
86,69.0,2.0,1.0,1.0,17.0,3.0,15.0,4.0,5,128.0,0.0,5,0,0
87,69.0,2.0,1.0,1.0,18.0,2.0,15.0,4.0,5,128.0,0.0,5,0,0
88,69.0,2.0,1.0,1.0,18.0,3.0,13.0,4.0,5,128.0,0.0,5,0,0
89,69.0,2.0,1.0,1.0,18.0,3.0,15.0,4.0,5,128.0,0.0,5,0,0
90,89.0,1.0,2.0,6.0,18.0,5.0,18.0,6.0,23,0.0,325.0,0,23,0
91,30.0,1.0,2.0,6.0,18.0,4.0,17.0,1.0,10,0.0,99.0,0,10,0
92,44.0,2.0,1.0,3.0,13.0,1.0,12.0,4.0,3,80.0,0.0,3,0,0
93,75.0,2.0,1.0,3.0,13.0,1.0,12.0,4.0,5,128.0,0.0,5,0,0
94,75.0,2.0,1.0,3.0,13.0,1.0,12.0,4.0,5,128.0,0.0,5,0,0
95,75.0,2.0,1.0,3.0,13.0,1.0,12.0,4.0,5,128.0,0.0,5,0,0
96,75.0,2.0,1.0,3.0,13.0,1.0,13.0,4.0,5,128.0,0.0,5,0,0
97,75.0,2.0,1.0,3.0,13.0,1.0,12.0,4.0,5,128.0,0.0,5,0,0
