,num-cells,cluster-size,max-divisions,num-matrix-diff,cycles-diff-matrix,num-diff-ind,cycles-diff-ind,undiff-num-inhibition,Num Cysts,Num Differentiated,Num Pluripotent,Num Differentiated Cysts,Num Pluripotent Cysts,Num Asymmetric Cysts
194,83.0,1.0,1.0,3.0,8.0,2.0,3.0,2.0,,418.0,541.0,,,
195,83.0,2.5,1.0,3.0,8.0,2.0,3.0,2.0,,126.0,178.0,,,
196,83.0,1.0,1.0,3.0,8.0,2.0,5.0,5.0,3,441.0,518.0,2,0,1
197,83.0,2.5,1.0,3.0,8.0,2.0,5.0,5.0,3,131.0,173.0,2,0,1
198,83.0,1.0,1.0,3.0,8.0,2.0,5.0,2.0,,418.0,541.0,,,
199,83.0,2.5,1.0,3.0,8.0,2.0,5.0,2.0,,126.0,178.0,,,
200,61.0,1.0,2.0,3.0,10.0,1.0,8.0,3.0,3,604.0,21.0,0,3,0
201,61.0,2.5,2.0,3.0,10.0,1.0,8.0,3.0,3,287.0,17.0,0,3,0
202,38.0,1.0,2.0,3.0,10.0,1.0,8.0,3.0,,500.0,53.0,,,
203,61.0,1.0,2.0,3.0,10.0,1.0,8.0,3.0,3,604.0,21.0,0,3,0
204,61.0,2.5,2.0,3.0,10.0,1.0,8.0,3.0,3,287.0,17.0,0,3,0
205,61.0,1.0,2.0,5.0,10.0,1.0,8.0,3.0,,0.0,625.0,,,
206,61.0,2.5,2.0,5.0,10.0,1.0,8.0,3.0,,0.0,304.0,,,
207,61.0,1.0,2.0,3.0,3.0,1.0,8.0,3.0,3,606.0,19.0,0,0,3
208,61.0,2.5,2.0,3.0,3.0,1.0,8.0,3.0,3,293.0,11.0,0,0,3
209,61.0,1.0,2.0,3.0,10.0,4.0,8.0,3.0,,237.0,388.0,,,
210,61.0,2.5,2.0,3.0,10.0,4.0,8.0,3.0,,104.0,200.0,,,
211,61.0,1.0,2.0,3.0,10.0,1.0,9.0,3.0,3,604.0,21.0,0,3,0
212,61.0,2.5,2.0,3.0,10.0,1.0,9.0,3.0,3,287.0,17.0,0,3,0
213,61.0,1.0,2.0,3.0,10.0,1.0,8.0,4.0,,625.0,0.0,,,
214,61.0,2.5,2.0,3.0,10.0,1.0,8.0,4.0,,304.0,0.0,,,
215,61.0,1.0,2.0,5.0,3.0,4.0,9.0,4.0,3,0.0,625.0,0,3,0
216,61.0,2.5,2.0,5.0,3.0,4.0,9.0,4.0,3,0.0,304.0,0,3,0
217,38.0,1.0,2.0,5.0,3.0,4.0,9.0,4.0,,0.0,553.0,,,
218,38.0,1.0,2.0,3.0,3.0,4.0,9.0,4.0,3,215.0,338.0,0,3,0
219,38.0,1.0,2.0,5.0,10.0,4.0,9.0,4.0,,0.0,553.0,,,
220,38.0,1.0,2.0,5.0,3.0,1.0,9.0,4.0,3,0.0,553.0,0,3,0
221,38.0,1.0,2.0,5.0,3.0,4.0,8.0,4.0,,0.0,553.0,,,
222,38.0,1.0,2.0,5.0,3.0,4.0,9.0,3.0,3,0.0,553.0,0,3,0
223,38.0,1.0,2.0,5.0,3.0,4.0,9.0,4.0,,0.0,553.0,,,
224,38.0,2.5,2.0,5.0,3.0,4.0,9.0,4.0,2,0.0,154.0,0,2,0
