,num-cells,cluster-size,max-divisions,num-matrix-diff,cycles-diff-matrix,num-diff-ind,cycles-diff-ind,undiff-num-inhibition,Num Cysts,Num Differentiated,Num Pluripotent,Num Differentiated Cysts,Num Pluripotent Cysts,Num Asymmetric Cysts
262,21.3,1.0,1.4,1.9,1.1,1.2,1.3,3.6,1,75.0,0.0,1,0,0
263,21.3,1.0,1.4,4.9,1.2,1.2,1.3,3.6,5,39.0,36.0,5,0,0
264,21.3,1.0,1.4,4.9,1.1,1.6,1.3,3.6,3,39.0,36.0,3,0,0
265,21.3,1.0,1.4,4.9,1.1,1.2,3.0,3.6,3,38.0,37.0,3,0,0
266,21.3,1.0,1.4,4.9,1.1,1.2,1.3,5.0,1,39.0,36.0,1,0,0
267,21.3,1.0,2.0,1.9,1.2,1.6,3.0,5.0,13,75.0,0.0,13,0,0
268,31.9,1.0,1.4,1.9,1.2,1.6,3.0,5.0,4,119.0,0.0,4,0,0
269,31.9,1.0,2.0,4.9,1.2,1.6,3.0,5.0,3,64.0,55.0,3,0,0
270,31.9,1.0,2.0,1.9,1.1,1.6,3.0,5.0,1,119.0,0.0,1,0,0
271,31.9,1.0,2.0,1.9,1.2,1.6,1.3,5.0,3,119.0,0.0,0,3,0
272,31.9,2.0,2.0,1.9,1.2,1.6,1.3,5.0,3,128.0,0.0,0,3,0
273,31.9,2.0,2.0,1.9,1.2,1.6,3.0,3.6,1,128.0,0.0,0,1,0
274,31.9,2.0,2.0,1.9,1.2,1.6,3.0,5.0,1,128.0,0.0,0,1,0
275,66.3,1.0,1.9,2.9,3.1,3.2,3.3,1.1,13,197.0,61.0,13,0,0
276,76.9,1.0,1.9,2.9,3.1,3.2,3.3,1.1,4,208.0,86.0,4,0,0
277,66.3,1.0,1.5,2.9,3.1,3.2,3.3,1.1,3,197.0,61.0,3,0,0
278,66.3,1.0,1.9,3.9,3.1,3.2,3.3,1.1,1,21.0,237.0,1,0,0
279,66.3,1.0,1.9,2.9,3.2,3.2,3.3,1.1,13,197.0,61.0,13,0,0
280,66.3,1.0,1.9,2.9,3.1,3.6,3.3,1.1,4,197.0,61.0,4,0,0
281,66.3,1.0,1.9,2.9,3.1,3.2,1.0,1.1,3,197.0,61.0,3,0,0
282,66.3,1.0,1.9,2.9,3.1,3.2,3.3,2.5,1,197.0,61.0,1,0,0
283,66.3,1.0,1.5,3.9,3.2,3.6,1.0,2.5,13,21.0,237.0,13,0,0
284,76.9,1.0,1.9,3.9,3.2,3.6,1.0,2.5,4,9.0,285.0,4,0,0
285,76.9,1.0,1.5,2.9,3.2,3.6,1.0,2.5,3,210.0,84.0,3,0,0
286,76.9,1.0,1.5,3.9,3.1,3.6,1.0,2.5,1,9.0,285.0,1,0,0
287,76.9,1.0,1.5,3.9,3.2,3.2,1.0,2.5,13,9.0,285.0,13,0,0
288,76.9,1.0,1.5,3.9,3.2,3.6,3.3,2.5,4,9.0,285.0,4,0,0
289,76.9,1.0,1.5,3.9,3.2,3.6,1.0,1.1,3,9.0,285.0,3,0,0
290,76.9,1.0,1.5,3.9,3.2,3.6,1.0,2.5,1,9.0,285.0,1,0,0
291,88.8,2.0,1.1,3.9,2.1,4.2,4.3,4.8,9,2.0,328.0,0,9,0
292,99.4,2.0,1.1,3.9,2.1,4.2,4.3,4.8,3,2.0,328.0,0,3,0
293,88.8,2.0,1.2,3.9,2.1,4.2,4.3,4.8,1,2.0,328.0,0,1,0
294,88.8,1.0,1.1,4.9,2.1,4.2,4.3,4.8,1,4.0,321.0,0,1,0
295,88.8,2.0,1.1,4.9,2.1,4.2,4.3,4.8,1,0.0,330.0,0,1,0
296,88.8,1.0,1.1,3.9,4.2,4.2,4.3,4.8,3,14.0,311.0,0,3,0
297,88.8,2.0,1.1,3.9,4.2,4.2,4.3,4.8,3,0.0,330.0,0,3,0
298,88.8,1.0,1.1,3.9,2.1,4.6,4.3,4.8,3,113.0,212.0,0,3,0
299,88.8,2.0,1.1,3.9,2.1,4.6,4.3,4.8,3,2.0,328.0,0,3,0
300,88.8,2.0,1.1,3.9,2.1,4.2,4.0,4.8,1,2.0,328.0,0,1,0
301,88.8,2.0,1.1,3.9,2.1,4.2,4.3,3.7,1,2.0,328.0,0,1,0
302,88.8,1.0,1.2,4.9,4.2,4.6,4.0,3.7,5,0.0,325.0,5,0,0
303,99.4,1.0,1.1,4.9,4.2,4.6,4.0,3.7,3,0.0,373.0,3,0,0
304,99.4,1.0,1.2,3.9,4.2,4.6,4.0,3.7,3,15.0,358.0,3,0,0
305,99.4,1.0,1.2,4.9,2.1,4.6,4.0,3.7,1,4.0,369.0,1,0,0
306,99.4,2.0,1.2,4.9,4.2,4.6,4.3,3.7,3,0.0,330.0,0,3,0
307,99.4,2.0,1.2,4.9,4.2,4.6,4.0,4.8,1,0.0,330.0,0,1,0
308,99.4,2.0,1.2,4.9,4.2,4.6,4.0,3.7,1,0.0,330.0,0,1,0
309,43.8,2.0,1.6,1.9,4.1,2.2,2.3,2.3,3,108.0,20.0,0,3,0
310,54.4,2.0,1.6,1.9,4.1,2.2,2.3,2.3,3,174.0,40.0,0,3,0
311,43.8,2.0,1.7,1.9,4.1,2.2,2.3,2.3,1,108.0,20.0,0,1,0
312,43.8,2.0,1.6,2.9,4.1,2.2,2.3,2.3,1,32.0,96.0,0,1,0
313,43.8,2.0,1.6,1.9,2.2,2.2,2.3,2.3,3,115.0,13.0,0,3,0
314,43.8,2.0,1.6,1.9,4.1,2.6,2.3,2.3,3,108.0,20.0,0,3,0
315,43.8,2.0,1.6,1.9,4.1,2.2,2.0,2.3,1,110.0,18.0,0,1,0
316,43.8,2.0,1.6,1.9,4.1,2.2,2.3,1.2,1,96.0,32.0,0,1,0
317,43.8,2.0,1.7,2.9,2.2,2.6,2.0,1.2,3,58.0,70.0,0,3,0
318,54.4,2.0,1.6,2.9,2.2,2.6,2.0,1.2,3,104.0,110.0,0,3,0
319,54.4,2.0,1.7,1.9,2.2,2.6,2.0,1.2,1,191.0,23.0,0,1,0
320,54.4,2.0,1.7,2.9,4.1,2.6,2.0,1.2,1,45.0,169.0,0,1,0
321,54.4,2.0,1.7,2.9,2.2,2.2,2.0,1.2,3,104.0,110.0,0,3,0
322,54.4,2.0,1.7,2.9,2.2,2.6,2.3,1.2,3,104.0,110.0,0,3,0
323,54.4,1.0,1.7,2.9,2.2,2.6,2.0,2.3,1,184.0,20.0,0,1,0
324,54.4,2.0,1.7,2.9,2.2,2.6,2.0,2.3,1,108.0,106.0,0,1,0
325,54.4,2.0,1.7,2.9,2.2,2.6,2.0,1.2,1,104.0,110.0,0,1,0
326,32.6,2.0,1.0,2.4,4.6,2.7,1.8,5.4,17,19.0,61.0,0,16,1
327,88.1,2.0,1.0,2.4,4.6,2.7,1.8,5.4,12,50.0,156.0,0,12,0
328,32.6,2.0,1.1,2.4,4.6,2.7,1.8,5.4,2,32.0,96.0,0,2,0
329,32.6,2.0,1.0,3.4,4.6,2.7,1.8,5.4,1,1.0,79.0,0,1,0
330,32.6,2.0,1.0,2.4,4.7,2.7,1.8,5.4,14,19.0,61.0,0,14,0
331,32.6,2.0,1.0,2.4,4.6,2.1,1.8,5.4,6,19.0,61.0,0,6,0
332,32.6,2.0,1.0,2.4,4.6,2.7,4.5,5.4,3,19.0,61.0,0,3,0
333,32.6,2.0,1.0,2.4,4.6,2.7,1.8,3.1,5,19.0,61.0,0,5,0
334,32.6,2.0,1.1,3.4,4.7,2.1,4.5,3.1,17,2.0,126.0,0,16,1
335,88.1,2.0,1.0,3.4,4.7,2.1,4.5,3.1,12,0.0,206.0,0,12,0
336,88.1,2.0,1.1,2.4,4.7,2.1,4.5,3.1,2,55.0,275.0,0,2,0
337,88.1,2.0,1.1,3.4,4.6,2.1,4.5,3.1,1,0.0,330.0,0,1,0
338,88.1,1.0,1.1,3.4,4.7,2.7,4.5,3.1,26,14.0,311.0,21,0,0
339,88.1,2.0,1.1,3.4,4.7,2.1,1.8,3.1,13,0.0,330.0,0,0,0
340,43.1,2.0,1.5,4.4,2.6,4.7,3.8,2.9,12,0.0,128.0,0,12,0
341,77.6,2.0,1.6,4.4,2.6,4.7,3.8,2.9,2,0.0,288.0,0,2,0
342,77.6,2.0,1.5,1.4,2.6,4.7,3.8,2.9,1,231.0,57.0,0,1,0
343,77.6,2.0,1.5,4.4,2.7,4.7,3.8,2.9,17,0.0,288.0,0,16,1
344,77.6,2.0,1.5,4.4,2.6,4.1,3.8,2.9,12,0.0,288.0,0,12,0
345,77.6,2.0,1.5,4.4,2.6,4.7,2.5,2.9,2,0.0,288.0,0,2,0
346,77.6,2.0,1.5,4.4,2.6,4.7,3.8,5.6,1,0.0,288.0,0,1,0
347,77.6,2.0,1.6,1.4,2.7,4.1,2.5,5.6,17,232.0,56.0,0,16,1
348,43.1,2.0,1.5,1.4,2.7,4.1,2.5,5.6,12,96.0,32.0,0,12,0
349,43.1,2.0,1.6,4.4,2.7,4.1,2.5,5.6,2,0.0,128.0,0,2,0
350,43.1,2.0,1.6,1.4,2.6,4.1,2.5,5.6,1,96.0,32.0,0,1,0
351,43.1,2.0,1.6,1.4,2.7,4.7,2.5,5.6,17,96.0,32.0,0,16,1
352,43.1,2.0,1.6,1.4,2.7,4.1,3.8,5.6,12,96.0,32.0,0,12,0
353,43.1,2.0,1.6,1.4,2.7,4.1,2.5,2.9,2,96.0,32.0,0,2,0
354,43.1,2.0,1.6,1.4,2.7,4.1,2.5,5.6,1,96.0,32.0,0,1,0
355,55.1,1.0,1.3,1.4,3.6,3.7,4.8,4.2,26,199.0,5.0,24,0,0
356,55.1,1.0,1.3,1.4,1.7,3.7,4.8,4.2,21,203.0,1.0,20,0,0
357,20.6,2.0,1.3,2.4,1.7,3.1,3.5,1.8,6,89.0,39.0,0,6,0
358,20.6,2.0,1.8,2.4,3.6,3.1,3.5,1.8,5,39.0,89.0,0,5,0
359,20.6,1.0,1.8,2.4,1.7,3.7,3.5,1.8,21,73.0,2.0,19,0,0
360,10.1,1.0,1.8,3.4,1.6,1.7,2.8,1.7,21,49.0,6.0,20,0,0
361,10.1,1.0,1.8,3.4,3.7,1.7,2.8,1.7,21,7.0,48.0,20,0,0
362,10.1,2.5,1.8,3.4,1.6,1.1,2.8,1.7,8,13.0,135.0,0,0,0
363,10.1,2.5,1.8,3.4,1.6,1.7,2.8,4.3,5,35.0,113.0,0,0,0
364,10.1,1.0,1.3,4.4,3.7,1.1,1.5,4.3,21,0.0,55.0,20,0,0
365,65.6,2.5,1.3,4.4,1.6,1.1,1.5,4.3,5,0.0,241.0,0,0,0
366,65.6,1.0,1.3,4.4,3.7,1.7,1.5,4.3,21,0.0,258.0,20,0,0
367,65.6,1.5,1.3,4.4,3.7,1.7,1.5,4.3,21,0.0,240.0,20,0,0
368,65.6,2.0,1.3,4.4,3.7,1.7,1.5,4.3,21,0.0,214.0,20,0,0
369,65.6,2.5,1.3,4.4,3.7,1.1,1.5,1.7,3,0.0,241.0,0,0,0
370,65.6,2.5,1.3,4.4,3.7,1.1,1.5,4.3,5,0.0,241.0,0,0,0
371,10.1,1.0,1.4,2.8,2.9,3.2,4.4,2.2,20,55.0,0.0,17,0,0
372,10.1,1.0,1.4,2.8,4.3,3.2,4.4,2.2,27,31.0,24.0,24,0,0
373,10.1,2.5,1.4,2.8,2.9,4.7,4.4,2.2,12,58.0,90.0,0,0,0
374,10.1,1.0,1.7,3.7,4.3,4.7,3.8,2.7,20,7.0,48.0,17,0,0
375,62.9,1.0,1.7,3.7,4.3,3.2,3.8,2.7,20,12.0,246.0,17,0,0
376,62.9,1.0,1.7,3.7,4.3,4.7,3.8,2.7,1,12.0,246.0,0,0,0
377,55.1,1.0,1.9,4.8,4.9,1.2,2.4,4.7,20,0.0,204.0,17,0,0
378,55.1,2.0,1.9,4.8,4.9,1.2,2.4,4.7,20,0.0,214.0,17,0,0
379,55.1,1.0,1.9,4.8,2.3,1.2,2.4,4.7,20,4.0,200.0,17,0,0
380,55.1,1.0,1.2,1.7,2.3,2.7,1.8,5.2,20,204.0,0.0,17,0,0
381,17.9,1.0,1.9,1.7,2.3,2.7,1.8,5.2,8,88.0,0.0,0,0,0
382,17.9,1.0,1.2,1.7,2.3,1.2,1.8,5.2,20,88.0,0.0,17,0,0
383,17.9,1.0,1.2,1.7,2.3,2.7,1.8,5.2,1,88.0,0.0,0,0,0
384,77.6,1.0,1.1,1.8,1.9,2.2,1.4,3.5,20,294.0,0.0,17,0,0
385,77.6,1.0,1.1,1.8,1.3,2.2,1.4,3.5,27,294.0,0.0,24,0,0
386,77.6,1.0,1.4,2.7,1.3,1.7,4.8,1.4,27,292.0,2.0,24,0,0
387,77.6,1.5,1.4,2.7,1.3,1.7,4.8,1.4,27,260.0,46.0,24,0,0
388,40.4,1.0,1.4,2.7,1.3,2.2,4.8,1.4,27,141.0,3.0,24,0,0
389,40.4,1.5,1.4,2.7,1.3,1.7,1.4,1.4,12,131.0,10.0,0,0,0
390,40.4,2.0,1.4,2.7,1.3,1.7,4.8,3.5,5,124.0,4.0,0,0,0
391,32.6,1.0,1.6,3.8,3.9,4.2,3.4,6.0,27,10.0,109.0,24,0,0
392,32.6,2.0,1.6,3.8,3.9,4.2,3.4,6.0,27,2.0,126.0,24,0,0
393,32.6,2.0,1.9,3.8,3.9,4.2,3.4,6.0,5,2.0,126.0,0,0,0
394,32.6,2.0,1.6,4.7,3.9,4.2,3.4,6.0,1,0.0,128.0,0,0,0
395,32.6,1.0,1.6,3.8,3.3,4.2,3.4,6.0,27,10.0,109.0,24,0,0
396,32.6,2.0,1.6,3.8,3.3,4.2,3.4,6.0,27,2.0,126.0,24,0,0
397,32.6,1.0,1.6,3.8,3.9,4.2,2.8,6.0,5,10.0,109.0,0,0,0
398,32.6,1.0,1.9,4.7,3.3,3.7,2.8,3.9,27,0.0,119.0,24,0,0
399,85.4,1.0,1.9,4.7,3.3,4.2,2.8,3.9,27,0.0,320.0,24,0,0
400,85.4,1.0,1.9,4.7,3.3,3.7,2.8,3.9,1,0.0,320.0,0,0,0
401,43.9,2.0,1.0,4.3,3.4,4.7,4.9,2.8,8,0.0,80.0,0,8,0
402,51.6,2.0,1.0,4.3,3.4,4.7,4.9,2.8,3,0.0,128.0,0,3,0
403,43.9,2.0,1.3,4.3,3.4,4.7,4.9,2.8,3,0.0,128.0,0,3,0
404,43.9,2.0,1.0,1.2,3.4,4.7,4.9,2.8,1,66.0,14.0,0,1,0
405,43.9,2.0,1.0,4.3,1.8,4.7,4.9,2.8,14,0.0,80.0,0,14,0
406,43.9,2.0,1.0,4.3,3.4,3.2,4.9,2.8,4,0.0,80.0,0,4,0
407,43.9,2.0,1.0,4.3,3.4,4.7,4.3,2.8,3,0.0,80.0,0,3,0
408,43.9,2.0,1.0,4.3,3.4,4.7,4.9,5.8,1,0.0,80.0,0,1,0
409,43.9,2.0,1.3,1.2,1.8,3.2,4.3,5.8,8,111.0,17.0,0,8,0
410,51.6,1.0,1.0,1.2,1.8,3.2,4.3,5.8,3,111.0,0.0,0,3,0
411,51.6,2.0,1.0,1.2,1.8,3.2,4.3,5.8,3,120.0,8.0,0,3,0
412,51.6,2.0,1.3,4.3,1.8,3.2,4.3,5.8,3,0.0,214.0,0,3,0
413,51.6,2.0,1.3,1.2,3.4,3.2,4.3,5.8,1,162.0,52.0,0,1,0
414,51.6,2.0,1.3,1.2,1.8,4.7,4.3,5.8,8,190.0,24.0,0,8,0
415,51.6,2.0,1.3,1.2,1.8,3.2,4.9,5.8,3,200.0,14.0,0,3,0
416,51.6,2.0,1.3,1.2,1.8,3.2,4.3,2.8,3,199.0,15.0,0,3,0
417,51.6,1.0,1.3,1.2,1.8,3.2,4.3,5.8,1,219.0,0.0,0,1,0
418,51.6,2.0,1.3,1.2,1.8,3.2,4.3,5.8,1,200.0,14.0,0,1,0
419,88.9,2.0,1.5,2.3,1.4,2.7,2.9,5.3,8,261.0,69.0,0,8,0
420,96.6,2.0,1.5,2.3,1.4,2.7,2.9,5.3,3,261.0,69.0,0,3,0
421,88.9,2.0,1.8,2.3,1.4,2.7,2.9,5.3,3,261.0,69.0,0,3,0
422,88.9,2.0,1.5,3.2,1.4,2.7,2.9,5.3,1,37.0,293.0,0,1,0
423,88.9,2.0,1.5,2.3,3.8,2.7,2.9,5.3,8,76.0,254.0,0,8,0
424,88.9,2.0,1.5,2.3,1.4,1.2,2.9,5.3,3,328.0,2.0,0,3,0
425,88.9,2.0,1.5,2.3,1.4,2.7,2.3,5.3,3,261.0,69.0,0,3,0
426,88.9,2.0,1.5,2.3,1.4,2.7,2.9,3.3,1,261.0,69.0,0,1,0
427,88.9,1.5,1.8,3.2,3.8,1.2,2.3,3.3,8,1.0,362.0,0,8,0
428,88.9,2.0,1.8,3.2,3.8,1.2,2.3,3.3,8,0.0,330.0,0,8,0
429,96.6,2.0,1.5,3.2,3.8,1.2,2.3,3.3,3,0.0,330.0,0,3,0
430,96.6,2.0,1.8,2.3,3.8,1.2,2.3,3.3,3,140.0,190.0,0,3,0
431,96.6,2.5,1.8,2.3,3.8,1.2,2.3,3.3,3,194.0,156.0,0,3,0
432,96.6,1.0,1.8,3.2,1.4,1.2,2.3,3.3,1,283.0,90.0,0,1,0
433,96.6,2.0,1.8,3.2,1.4,1.2,2.3,3.3,1,63.0,267.0,0,1,0
434,96.6,2.0,1.8,3.2,3.8,2.7,2.3,3.3,8,0.0,330.0,0,8,0
435,96.6,2.0,1.8,3.2,3.8,1.2,2.9,3.3,3,0.0,330.0,0,3,0
436,96.6,2.0,1.8,3.2,3.8,1.2,2.3,5.3,3,0.0,330.0,0,3,0
437,96.6,1.5,1.8,3.2,3.8,1.2,2.3,3.3,1,1.0,373.0,0,1,0
438,96.6,2.0,1.8,3.2,3.8,1.2,2.3,3.3,1,0.0,330.0,0,1,0
