,num-cells,cluster-size,max-divisions,num-matrix-diff,cycles-diff-matrix,num-diff-ind,cycles-diff-ind,undiff-num-inhibition,Num Cysts,Num Differentiated,Num Pluripotent,Num Differentiated Cysts,Num Pluripotent Cysts,Num Asymmetric Cysts
61,90.9,2.0,1.5,1.3,1.3,2.0,1.6,2.9,1,327.0,3.0,0,0,0
62,90.9,2.5,1.5,1.3,1.3,2.0,1.6,2.9,1,235.0,6.0,0,0,0
63,74.8,1.0,1.6,1.1,1.7,4.1,2.6,3.7,10,294.0,0.0,6,0,2
64,74.8,1.5,1.6,1.1,1.7,4.1,2.6,3.7,10,300.0,6.0,6,0,2
65,74.8,2.0,1.6,1.1,1.7,4.1,2.6,3.7,10,190.0,24.0,6,0,2
66,74.8,2.5,1.6,1.1,1.7,4.1,2.6,3.7,10,208.0,33.0,6,0,2
67,45.9,1.0,1.6,1.1,1.7,4.1,2.6,3.7,2,170.0,1.0,0,1,0
68,45.9,1.5,1.6,1.1,1.7,4.1,2.6,3.7,2,176.0,11.0,0,1,0
69,45.9,2.0,1.6,1.1,1.7,4.1,2.6,3.7,2,179.0,26.0,0,1,0
70,45.9,2.5,1.6,1.1,1.7,4.1,2.6,3.7,2,122.0,26.0,0,1,0
71,74.8,1.0,1.0,1.1,1.7,4.1,2.6,3.7,2,143.0,0.0,0,0,0
72,74.8,1.5,1.0,1.1,1.7,4.1,2.6,3.7,2,160.0,3.0,0,0,0
73,74.8,2.0,1.0,1.1,1.7,4.1,2.6,3.7,2,113.0,15.0,0,0,0
74,74.8,2.5,1.0,1.1,1.7,4.1,2.6,3.7,2,130.0,29.0,0,0,0
75,74.8,1.0,1.6,3.3,1.7,4.1,2.6,3.7,1,223.0,71.0,0,0,0
76,74.8,1.5,1.6,3.3,1.7,4.1,2.6,3.7,1,33.0,273.0,0,0,0
77,74.8,2.0,1.6,3.3,1.7,4.1,2.6,3.7,1,40.0,174.0,0,0,0
78,74.8,1.0,1.6,1.1,3.3,4.1,2.6,3.7,7,282.0,12.0,0,5,2
79,74.8,1.5,1.6,1.1,3.3,4.1,2.6,3.7,7,258.0,48.0,0,5,2
80,74.8,2.0,1.6,1.1,3.3,4.1,2.6,3.7,7,159.0,55.0,0,5,2
81,74.8,2.5,1.6,1.1,3.3,4.1,2.6,3.7,7,176.0,65.0,0,5,2
82,74.8,1.0,1.6,1.1,1.7,4.0,2.6,3.7,3,294.0,0.0,0,3,0
83,74.8,1.5,1.6,1.1,1.7,4.0,2.6,3.7,3,304.0,2.0,0,3,0
84,74.8,2.0,1.6,1.1,1.7,4.0,2.6,3.7,3,200.0,14.0,0,3,0
85,74.8,2.5,1.6,1.1,1.7,4.0,2.6,3.7,3,214.0,27.0,0,3,0
86,74.8,1.0,1.6,1.1,1.7,4.1,3.6,3.7,1,294.0,0.0,0,1,0
87,74.8,1.5,1.6,1.1,1.7,4.1,3.6,3.7,1,300.0,6.0,0,1,0
88,74.8,2.0,1.6,1.1,1.7,4.1,3.6,3.7,1,190.0,24.0,0,1,0
89,74.8,2.5,1.6,1.1,1.7,4.1,3.6,3.7,1,208.0,33.0,0,1,0
90,74.8,1.0,1.6,1.1,1.7,4.1,2.6,5.4,1,294.0,0.0,0,1,0
91,74.8,1.5,1.6,1.1,1.7,4.1,2.6,5.4,1,300.0,6.0,0,1,0
92,74.8,2.0,1.6,1.1,1.7,4.1,2.6,5.4,1,190.0,24.0,0,1,0
93,74.8,2.5,1.6,1.1,1.7,4.1,2.6,5.4,1,208.0,33.0,0,1,0
94,74.8,1.0,1.0,3.3,3.3,4.0,3.6,5.4,7,69.0,74.0,0,5,2
95,74.8,1.5,1.0,3.3,3.3,4.0,3.6,5.4,7,0.0,163.0,0,5,2
96,74.8,2.0,1.0,3.3,3.3,4.0,3.6,5.4,7,1.0,127.0,0,5,2
97,74.8,2.5,1.0,3.3,3.3,4.0,3.6,5.4,7,0.0,159.0,0,5,2
98,45.9,1.0,1.6,3.3,3.3,4.0,3.6,5.4,3,10.0,161.0,0,3,0
99,45.9,1.5,1.6,3.3,3.3,4.0,3.6,5.4,3,1.0,186.0,0,3,0
100,45.9,2.0,1.6,3.3,3.3,4.0,3.6,5.4,3,1.0,204.0,0,3,0
101,45.9,2.5,1.6,3.3,3.3,4.0,3.6,5.4,3,2.0,146.0,0,3,0
102,45.9,1.0,1.0,1.1,3.3,4.0,3.6,5.4,1,83.0,0.0,0,1,0
103,45.9,1.5,1.0,1.1,3.3,4.0,3.6,5.4,1,100.0,9.0,0,1,0
104,45.9,2.0,1.0,1.1,3.3,4.0,3.6,5.4,1,108.0,23.0,0,1,0
105,45.9,2.5,1.0,1.1,3.3,4.0,3.6,5.4,1,62.0,31.0,0,1,0
106,45.9,1.0,1.0,3.3,1.7,4.0,3.6,5.4,1,64.0,19.0,0,1,0
107,45.9,1.5,1.0,3.3,1.7,4.0,3.6,5.4,1,4.0,105.0,0,1,0
108,45.9,2.0,1.0,3.3,1.7,4.0,3.6,5.4,1,15.0,116.0,0,1,0
109,45.9,1.0,1.0,3.3,3.3,4.1,3.6,5.4,7,33.0,50.0,0,5,2
110,45.9,1.5,1.0,3.3,3.3,4.1,3.6,5.4,7,0.0,109.0,0,5,2
111,45.9,2.0,1.0,3.3,3.3,4.1,3.6,5.4,7,1.0,130.0,0,5,2
112,45.9,2.5,1.0,3.3,3.3,4.1,3.6,5.4,7,0.0,93.0,0,5,2
113,45.9,1.0,1.0,3.3,3.3,4.0,2.6,5.4,3,33.0,50.0,0,3,0
114,45.9,1.5,1.0,3.3,3.3,4.0,2.6,5.4,3,0.0,109.0,0,3,0
115,45.9,2.0,1.0,3.3,3.3,4.0,2.6,5.4,3,1.0,130.0,0,3,0
116,45.9,2.5,1.0,3.3,3.3,4.0,2.6,5.4,3,0.0,93.0,0,3,0
117,45.9,1.0,1.0,3.3,3.3,4.0,3.6,3.7,1,33.0,50.0,0,1,0
118,45.9,1.5,1.0,3.3,3.3,4.0,3.6,3.7,1,0.0,109.0,0,1,0
119,45.9,2.0,1.0,3.3,3.3,4.0,3.6,3.7,1,1.0,130.0,0,1,0
120,45.9,2.5,1.0,3.3,3.3,4.0,3.6,3.7,1,0.0,93.0,0,1,0
121,45.9,1.0,1.0,3.3,3.3,4.0,3.6,5.4,1,33.0,50.0,0,1,0
122,45.9,1.5,1.0,3.3,3.3,4.0,3.6,5.4,1,0.0,109.0,0,1,0
123,45.9,2.0,1.0,3.3,3.3,4.0,3.6,5.4,1,1.0,130.0,0,1,0
124,45.9,2.5,1.0,3.3,3.3,4.0,3.6,5.4,1,0.0,93.0,0,1,0
125,97.3,1.0,1.3,4.1,4.7,3.1,1.6,2.5,10,0.0,373.0,10,0,0
126,97.3,1.5,1.3,4.1,4.7,3.1,1.6,2.5,10,0.0,374.0,10,0,0
127,97.3,2.0,1.3,4.1,4.7,3.1,1.6,2.5,10,0.0,330.0,10,0,0
128,97.3,2.5,1.3,4.1,4.7,3.1,1.6,2.5,10,0.0,350.0,10,0,0
129,23.4,1.0,1.3,4.1,4.7,3.1,1.6,2.5,4,0.0,103.0,4,0,0
130,23.4,1.5,1.3,4.1,4.7,3.1,1.6,2.5,4,0.0,123.0,4,0,0
131,23.4,2.0,1.3,4.1,4.7,3.1,1.6,2.5,4,0.0,128.0,4,0,0
132,23.4,2.5,1.3,4.1,4.7,3.1,1.6,2.5,4,0.0,148.0,4,0,0
133,97.3,1.0,1.3,4.1,4.7,3.1,1.6,2.5,3,0.0,373.0,2,0,0
134,97.3,1.5,1.3,4.1,4.7,3.1,1.6,2.5,3,0.0,374.0,2,0,0
135,97.3,2.0,1.3,4.1,4.7,3.1,1.6,2.5,3,0.0,330.0,2,0,0
136,97.3,2.5,1.3,4.1,4.7,3.1,1.6,2.5,3,0.0,350.0,2,0,0
137,97.3,1.0,1.3,4.3,4.7,3.1,1.6,2.5,1,0.0,373.0,1,0,0
138,97.3,1.5,1.3,4.3,4.7,3.1,1.6,2.5,1,0.0,374.0,1,0,0
139,97.3,2.0,1.3,4.3,4.7,3.1,1.6,2.5,1,0.0,330.0,1,0,0
140,97.3,2.5,1.3,4.3,4.7,3.1,1.6,2.5,1,0.0,350.0,1,0,0
141,97.3,1.0,1.3,4.1,4.3,3.1,1.6,2.5,27,0.0,373.0,27,0,0
142,97.3,1.5,1.3,4.1,4.3,3.1,1.6,2.5,27,0.0,374.0,27,0,0
143,97.3,2.0,1.3,4.1,4.3,3.1,1.6,2.5,27,0.0,330.0,27,0,0
144,97.3,2.5,1.3,4.1,4.3,3.1,1.6,2.5,27,0.0,350.0,27,0,0
145,97.3,1.0,1.3,4.1,4.7,3.0,1.6,2.5,13,0.0,373.0,12,0,0
146,97.3,1.5,1.3,4.1,4.7,3.0,1.6,2.5,13,0.0,374.0,12,0,0
147,97.3,2.0,1.3,4.1,4.7,3.0,1.6,2.5,13,0.0,330.0,12,0,0
148,97.3,2.5,1.3,4.1,4.7,3.0,1.6,2.5,13,0.0,350.0,12,0,0
149,97.3,1.0,1.3,4.1,4.7,3.1,2.6,2.5,2,0.0,373.0,2,0,0
150,97.3,1.5,1.3,4.1,4.7,3.1,2.6,2.5,2,0.0,374.0,2,0,0
151,97.3,2.0,1.3,4.1,4.7,3.1,2.6,2.5,2,0.0,330.0,2,0,0
152,97.3,2.5,1.3,4.1,4.7,3.1,2.6,2.5,2,0.0,350.0,2,0,0
153,97.3,1.0,1.3,4.1,4.7,3.1,1.6,1.7,1,0.0,373.0,1,0,0
154,97.3,1.5,1.3,4.1,4.7,3.1,1.6,1.7,1,0.0,374.0,1,0,0
155,97.3,2.0,1.3,4.1,4.7,3.1,1.6,1.7,1,0.0,330.0,1,0,0
156,97.3,2.5,1.3,4.1,4.7,3.1,1.6,1.7,1,0.0,350.0,1,0,0
157,97.3,1.0,1.3,4.3,4.3,3.0,2.6,1.7,27,0.0,373.0,14,0,11
158,97.3,1.5,1.3,4.3,4.3,3.0,2.6,1.7,27,0.0,374.0,14,0,11
159,97.3,2.0,1.3,4.3,4.3,3.0,2.6,1.7,27,0.0,330.0,14,0,11
160,97.3,2.5,1.3,4.3,4.3,3.0,2.6,1.7,27,0.0,350.0,14,0,11
161,23.4,1.0,1.3,4.3,4.3,3.0,2.6,1.7,9,0.0,103.0,0,1,1
162,23.4,1.5,1.3,4.3,4.3,3.0,2.6,1.7,9,0.0,123.0,0,1,1
163,23.4,2.0,1.3,4.3,4.3,3.0,2.6,1.7,9,0.0,128.0,0,1,1
164,23.4,2.5,1.3,4.3,4.3,3.0,2.6,1.7,9,0.0,148.0,0,1,1
165,23.4,1.0,1.3,4.1,4.3,3.0,2.6,1.7,1,0.0,103.0,0,0,0
166,23.4,1.5,1.3,4.1,4.3,3.0,2.6,1.7,1,0.0,123.0,0,0,0
167,23.4,2.0,1.3,4.1,4.3,3.0,2.6,1.7,1,0.0,128.0,0,0,0
168,23.4,2.5,1.3,4.1,4.3,3.0,2.6,1.7,1,0.0,148.0,0,0,0
169,23.4,1.0,1.3,4.3,4.7,3.0,2.6,1.7,,0.0,103.0,,,
170,23.4,1.5,1.3,4.3,4.7,3.0,2.6,1.7,,0.0,123.0,,,
171,23.4,2.0,1.3,4.3,4.7,3.0,2.6,1.7,,0.0,128.0,,,
172,23.4,2.5,1.3,4.3,4.7,3.0,2.6,1.7,,0.0,148.0,,,
173,23.4,1.0,1.3,4.3,4.3,3.1,2.6,1.7,27,0.0,103.0,27,0,0
174,23.4,1.5,1.3,4.3,4.3,3.1,2.6,1.7,27,0.0,123.0,27,0,0
175,23.4,2.0,1.3,4.3,4.3,3.1,2.6,1.7,27,0.0,128.0,27,0,0
176,23.4,2.5,1.3,4.3,4.3,3.1,2.6,1.7,27,0.0,148.0,27,0,0
177,23.4,1.0,1.3,4.3,4.3,3.0,1.6,1.7,13,0.0,103.0,9,0,0
178,23.4,1.5,1.3,4.3,4.3,3.0,1.6,1.7,13,0.0,123.0,9,0,0
179,23.4,2.0,1.3,4.3,4.3,3.0,1.6,1.7,13,0.0,128.0,9,0,0
180,23.4,2.5,1.3,4.3,4.3,3.0,1.6,1.7,13,0.0,148.0,9,0,0
181,23.4,1.0,1.3,4.3,4.3,3.0,2.6,2.5,2,0.0,103.0,0,0,0
182,23.4,1.5,1.3,4.3,4.3,3.0,2.6,2.5,2,0.0,123.0,0,0,0
183,23.4,2.0,1.3,4.3,4.3,3.0,2.6,2.5,2,0.0,128.0,0,0,0
184,23.4,2.5,1.3,4.3,4.3,3.0,2.6,2.5,2,0.0,148.0,0,0,0
185,23.4,1.0,1.3,4.3,4.3,3.0,2.6,1.7,1,0.0,103.0,0,0,0
186,23.4,1.5,1.3,4.3,4.3,3.0,2.6,1.7,1,0.0,123.0,0,0,0
187,23.4,2.0,1.3,4.3,4.3,3.0,2.6,1.7,1,0.0,128.0,0,0,0
188,23.4,2.5,1.3,4.3,4.3,3.0,2.6,1.7,1,0.0,148.0,0,0,0
189,52.3,1.0,1.8,2.1,2.7,1.1,3.6,5.0,27,211.0,8.0,27,0,0
190,52.3,1.5,1.8,2.1,2.7,1.1,3.6,5.0,27,175.0,26.0,27,0,0
191,52.3,2.0,1.8,2.1,2.7,1.1,3.6,5.0,27,193.0,21.0,27,0,0
192,52.3,2.5,1.8,2.1,2.7,1.1,3.6,5.0,27,135.0,13.0,27,0,0
193,68.4,1.0,1.8,2.1,2.7,1.1,3.6,5.0,13,252.0,6.0,12,0,0
194,68.4,1.5,1.8,2.1,2.7,1.1,3.6,5.0,13,219.0,21.0,12,0,0
195,68.4,2.0,1.8,2.1,2.7,1.1,3.6,5.0,13,193.0,21.0,12,0,0
196,68.4,2.5,1.8,2.1,2.7,1.1,3.6,5.0,13,174.0,67.0,12,0,0
197,52.3,1.0,1.8,2.1,2.7,1.1,3.6,5.0,2,211.0,8.0,2,0,0
198,52.3,1.5,1.8,2.1,2.7,1.1,3.6,5.0,2,175.0,26.0,2,0,0
199,52.3,2.0,1.8,2.1,2.7,1.1,3.6,5.0,2,193.0,21.0,2,0,0
200,52.3,2.5,1.8,2.1,2.7,1.1,3.6,5.0,2,135.0,13.0,2,0,0
201,52.3,1.0,1.8,2.3,2.7,1.1,3.6,5.0,1,211.0,8.0,0,0,0
202,52.3,1.5,1.8,2.3,2.7,1.1,3.6,5.0,1,175.0,26.0,0,0,0
203,52.3,2.0,1.8,2.3,2.7,1.1,3.6,5.0,1,193.0,21.0,0,0,0
204,52.3,2.5,1.8,2.3,2.7,1.1,3.6,5.0,1,135.0,13.0,0,0,0
205,52.3,1.0,1.8,2.1,2.3,1.1,3.6,5.0,27,211.0,8.0,27,0,0
206,52.3,1.5,1.8,2.1,2.3,1.1,3.6,5.0,27,175.0,26.0,27,0,0
207,52.3,2.0,1.8,2.1,2.3,1.1,3.6,5.0,27,193.0,21.0,27,0,0
208,52.3,2.5,1.8,2.1,2.3,1.1,3.6,5.0,27,135.0,13.0,27,0,0
209,52.3,1.0,1.8,2.1,2.7,1.0,3.6,5.0,13,219.0,0.0,12,0,0
210,52.3,1.5,1.8,2.1,2.7,1.0,3.6,5.0,13,201.0,0.0,12,0,0
211,52.3,2.0,1.8,2.1,2.7,1.0,3.6,5.0,13,214.0,0.0,12,0,0
212,52.3,2.5,1.8,2.1,2.7,1.0,3.6,5.0,13,148.0,0.0,12,0,0
213,52.3,1.0,1.8,2.1,2.7,1.1,4.6,5.0,2,211.0,8.0,2,0,0
214,52.3,1.5,1.8,2.1,2.7,1.1,4.6,5.0,2,175.0,26.0,2,0,0
215,52.3,2.0,1.8,2.1,2.7,1.1,4.6,5.0,2,193.0,21.0,2,0,0
216,52.3,2.5,1.8,2.1,2.7,1.1,4.6,5.0,2,135.0,13.0,2,0,0
217,52.3,1.0,1.8,2.1,2.7,1.1,3.6,4.2,1,211.0,8.0,1,0,0
218,52.3,1.5,1.8,2.1,2.7,1.1,3.6,4.2,1,175.0,26.0,1,0,0
219,52.3,2.0,1.8,2.1,2.7,1.1,3.6,4.2,1,193.0,21.0,1,0,0
220,52.3,2.5,1.8,2.1,2.7,1.1,3.6,4.2,1,135.0,13.0,1,0,0
221,52.3,1.0,1.8,2.3,2.3,1.0,4.6,4.2,27,219.0,0.0,27,0,0
222,52.3,1.5,1.8,2.3,2.3,1.0,4.6,4.2,27,201.0,0.0,27,0,0
223,52.3,2.0,1.8,2.3,2.3,1.0,4.6,4.2,27,214.0,0.0,27,0,0
224,52.3,2.5,1.8,2.3,2.3,1.0,4.6,4.2,27,148.0,0.0,27,0,0
225,68.4,1.0,1.8,2.3,2.3,1.0,4.6,4.2,13,258.0,0.0,10,0,0
226,68.4,1.5,1.8,2.3,2.3,1.0,4.6,4.2,13,240.0,0.0,10,0,0
227,68.4,2.0,1.8,2.3,2.3,1.0,4.6,4.2,13,214.0,0.0,10,0,0
228,68.4,2.5,1.8,2.3,2.3,1.0,4.6,4.2,13,241.0,0.0,10,0,0
229,68.4,1.0,1.8,2.1,2.3,1.0,4.6,4.2,2,258.0,0.0,1,0,0
230,68.4,1.5,1.8,2.1,2.3,1.0,4.6,4.2,2,240.0,0.0,1,0,0
231,68.4,2.0,1.8,2.1,2.3,1.0,4.6,4.2,2,214.0,0.0,1,0,0
232,68.4,2.5,1.8,2.1,2.3,1.0,4.6,4.2,2,241.0,0.0,1,0,0
233,68.4,1.0,1.8,2.3,2.7,1.0,4.6,4.2,1,258.0,0.0,0,0,0
234,68.4,1.5,1.8,2.3,2.7,1.0,4.6,4.2,1,240.0,0.0,0,0,0
235,68.4,2.0,1.8,2.3,2.7,1.0,4.6,4.2,1,214.0,0.0,0,0,0
236,68.4,2.5,1.8,2.3,2.7,1.0,4.6,4.2,1,241.0,0.0,0,0,0
237,68.4,1.0,1.8,2.3,2.3,1.1,4.6,4.2,27,252.0,6.0,27,0,0
238,68.4,1.5,1.8,2.3,2.3,1.1,4.6,4.2,27,219.0,21.0,27,0,0
239,68.4,2.0,1.8,2.3,2.3,1.1,4.6,4.2,27,193.0,21.0,27,0,0
240,68.4,2.5,1.8,2.3,2.3,1.1,4.6,4.2,27,156.0,85.0,27,0,0
241,68.4,1.0,1.8,2.3,2.3,1.0,3.6,4.2,13,258.0,0.0,12,0,0
242,68.4,1.5,1.8,2.3,2.3,1.0,3.6,4.2,13,240.0,0.0,12,0,0
243,68.4,2.0,1.8,2.3,2.3,1.0,3.6,4.2,13,214.0,0.0,12,0,0
244,68.4,2.5,1.8,2.3,2.3,1.0,3.6,4.2,13,241.0,0.0,12,0,0
245,68.4,1.0,1.8,2.3,2.3,1.0,4.6,5.0,2,258.0,0.0,2,0,0
246,68.4,1.5,1.8,2.3,2.3,1.0,4.6,5.0,2,240.0,0.0,2,0,0
247,68.4,2.0,1.8,2.3,2.3,1.0,4.6,5.0,2,214.0,0.0,2,0,0
248,68.4,2.5,1.8,2.3,2.3,1.0,4.6,5.0,2,241.0,0.0,2,0,0
249,68.4,1.0,1.8,2.3,2.3,1.0,4.6,4.2,1,258.0,0.0,1,0,0
250,68.4,1.5,1.8,2.3,2.3,1.0,4.6,4.2,1,240.0,0.0,1,0,0
251,68.4,2.0,1.8,2.3,2.3,1.0,4.6,4.2,1,214.0,0.0,1,0,0
252,68.4,2.5,1.8,2.3,2.3,1.0,4.6,4.2,1,241.0,0.0,1,0,0
253,41.0,1.0,1.5,1.6,2.2,1.6,4.1,3.1,25,144.0,0.0,25,0,0
254,41.0,1.5,1.5,1.6,2.2,1.6,4.1,3.1,25,141.0,0.0,25,0,0
255,41.0,2.0,1.5,1.6,2.2,1.6,4.1,3.1,25,128.0,0.0,25,0,0
256,41.0,2.5,1.5,1.6,2.2,1.6,4.1,3.1,25,140.0,8.0,25,0,0
257,12.2,1.0,1.5,1.6,2.2,1.6,4.1,3.1,12,55.0,0.0,7,0,0
258,12.2,1.5,1.5,1.6,2.2,1.6,4.1,3.1,12,75.0,0.0,7,0,0
259,12.2,2.0,1.5,1.6,2.2,1.6,4.1,3.1,12,128.0,0.0,7,0,0
260,12.2,2.5,1.5,1.6,2.2,1.6,4.1,3.1,12,140.0,8.0,7,0,0
261,41.0,1.0,1.4,1.6,2.2,1.6,4.1,3.1,3,144.0,0.0,0,0,0
262,41.0,1.5,1.4,1.6,2.2,1.6,4.1,3.1,3,141.0,0.0,0,0,0
263,41.0,2.0,1.4,1.6,2.2,1.6,4.1,3.1,3,128.0,0.0,0,0,0
264,41.0,2.5,1.4,1.6,2.2,1.6,4.1,3.1,3,140.0,8.0,0,0,0
265,41.0,1.0,1.5,3.8,2.2,1.6,4.1,3.1,1,46.0,98.0,0,0,0
266,41.0,1.5,1.5,3.8,2.2,1.6,4.1,3.1,1,2.0,139.0,0,0,0
267,41.0,2.0,1.5,3.8,2.2,1.6,4.1,3.1,1,2.0,126.0,0,0,0
268,41.0,2.5,1.5,3.8,2.2,1.6,4.1,3.1,1,2.0,146.0,0,0,0
269,41.0,1.0,1.5,1.6,4.8,1.6,4.1,3.1,15,144.0,0.0,14,0,0
270,41.0,1.5,1.5,1.6,4.8,1.6,4.1,3.1,15,141.0,0.0,14,0,0
271,41.0,2.0,1.5,1.6,4.8,1.6,4.1,3.1,15,128.0,0.0,14,0,0
272,41.0,2.5,1.5,1.6,4.8,1.6,4.1,3.1,15,139.0,9.0,14,0,0
273,41.0,1.0,1.5,1.6,2.2,1.5,4.1,3.1,6,144.0,0.0,1,0,0
274,41.0,1.5,1.5,1.6,2.2,1.5,4.1,3.1,6,141.0,0.0,1,0,0
